RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,credit_utilization_risk,actual_default,default_probability,credit_score
0.057000318,61,0,0.366307542,4083.0,21,0,1,0,0.0,1495.633693986,0,0,0,0.035763558,582
0.9999999,67,0,0.457934194,4801.0,2,0,1,0,0.0,2198.542065394,0,2,0,0.023982534,594
0.524108935,51,0,1.064736347,4247.0,16,0,3,0,1.0,4521.935265709,0,1,0,0.25947437,517
0.015876765,61,2,0.159424154,3750.0,20,0,1,0,0.0,597.8405775,2,0,1,0.062094785,565
0.820272658,50,0,0.785919083,3138.0,9,1,2,1,0.0,2466.214082454,2,2,0,0.7225273,459
1.0,28,1,0.042591482,5000.0,5,0,0,3,0.0,212.95741,4,2,0,0.5532985,480
0.306986638,67,0,0.38263478,12000.0,12,0,2,0,0.0,4591.61736,0,1,0,0.014525447,608
0.10828227,28,0,0.203129528,3450.0,7,0,0,0,0.0,700.7968716,0,0,0,0.060185924,566
0.061086118,78,0,2058.0,5400.0,10,0,2,0,0.0,11113200.0,0,0,0,0.009923939,619
0.9999999,22,0,0.0,4833.0,1,0,0,0,0.0,0.0,0,2,0,0.044192202,575
0.093124052,65,0,804.0,5400.0,8,0,1,0,0.0,4341600.0,0,0,0,0.022895413,595
0.317253368,56,1,1.24915318,2656.0,8,0,2,0,0.0,3317.75084608,1,1,1,0.17210694,532
0.725056565,29,0,0.159277504,7916.0,7,0,0,0,1.0,1260.8407216639998,0,2,0,0.067028716,563
0.031817025,57,0,0.598935656,6200.0,9,0,2,0,0.0,3713.4010672,0,0,0,0.05369679,569
0.746330147,64,0,1.605024424,1432.0,7,0,2,0,0.0,2298.394975168,0,2,0,0.13196018,541
0.00519896,37,0,0.0,5400.0,1,0,0,0,0.0,0.0,0,0,0,0.027910633,589
0.735039416,46,0,0.396301849,2000.0,10,0,0,0,1.0,792.603698,0,2,0,0.1566693,535
0.338727845,64,0,1468.0,5400.0,5,0,1,0,0.0,7927200.0,0,1,0,0.019282298,600
0.875421502,51,1,0.26009133,23000.0,10,0,3,0,0.0,5982.10059,1,2,0,0.34031466,506
0.01581008,63,0,61.0,5400.0,4,0,0,0,0.0,329400.0,0,0,0,0.005782428,635
0.607678538,73,0,0.316967617,6700.0,8,0,2,1,0.0,2123.6830339,1,1,0,0.020221796,599
0.850285989,38,0,0.115985034,7750.0,4,0,0,0,1.0,898.8840135,0,2,0,0.14490537,538
0.238919018,74,0,0.575713026,3400.0,16,0,2,0,0.0,1957.4242883999998,0,0,0,0.055140402,569
0.093563548,41,0,0.016522423,5083.0,3,0,0,0,2.0,83.98347610900001,0,0,0,0.052482333,570
0.076190815,63,0,2511.0,5400.0,12,0,2,0,0.0,13559400.0,0,0,0,0.023438575,594
0.002080462,72,0,0.230982787,1800.0,15,0,0,0,0.0,415.7690166,0,0,0,0.018671459,601
0.9999999,39,3,1.535027898,1612.0,1,0,1,1,3.0,2474.464971576,4,2,0,0.33040068,507
0.125592329,34,0,3.391072618,1500.0,9,0,2,0,0.0,5086.608927,0,0,0,0.26268068,516
0.049765368,62,0,0.811750231,3250.0,13,0,2,0,0.0,2638.18825075,0,0,0,0.18199243,530
0.0,28,0,438.0,5400.0,4,0,0,1,0.0,2365200.0,1,0,0,0.06974982,561
0.082927091,60,0,138.0,5400.0,7,0,0,0,0.0,745200.0,0,0,0,0.037336465,580
0.023344842,67,0,3680.0,5400.0,7,0,1,0,0.0,19872000.0,0,0,0,0.026819726,590
0.037792249,64,0,0.562687463,5000.0,6,0,2,0,0.0,2813.437315,0,0,0,0.028911622,588
0.738456353,39,0,2386.0,5400.0,7,0,1,0,0.0,12884400.0,0,2,0,0.14673096,537
0.0548848,47,0,0.740209965,6000.0,7,0,2,0,0.0,4441.25979,0,0,0,0.12693256,542
0.050286642,41,1,0.451849384,3000.0,5,0,1,0,0.0,1355.548152,1,0,0,0.12109121,544
0.16010105,53,0,7539.0,5400.0,6,0,3,0,0.0,26384400.0,0,0,0,0.21547914,524
0.073663938,50,0,0.025327705,4500.0,5,0,0,0,2.0,113.9746725,0,0,0,0.029235354,588
0.185640718,35,0,0.323718873,10400.0,7,0,2,0,1.0,3366.6762792000004,0,0,0,0.04003783,578
0.067804477,68,0,0.324975174,8055.0,9,0,2,0,0.0,2617.6750265699998,0,0,0,0.03979689,578
0.031258149,59,0,0.235516373,7145.0,25,0,2,0,0.0,1682.764485085,0,0,0,0.05750677,567
0.619645917,63,1,0.1667117,3700.0,3,1,0,0,0.0,616.8332899999999,2,1,0,0.44896775,493
0.047286134,60,0,0.251987401,6666.0,13,0,2,0,0.0,1679.748015066,0,0,0,0.0097015845,620
0.9999999,47,1,0.130455986,4100.0,4,0,1,1,2.0,534.8695425999999,2,2,1,0.2685261,516
0.026437918,46,0,0.577070488,6000.0,31,0,1,0,2.0,3462.4229280000004,0,0,0,0.018063668,602
0.365356839,45,0,0.351316157,10750.0,6,0,2,0,0.0,3776.64868775,0,1,0,0.014265503,609
0.007755209,67,2,4916.0,5400.0,15,0,2,0,0.0,26384400.0,2,0,0,0.18641512,529
0.040665989,68,0,0.018567008,4200.0,3,0,0,0,0.0,77.9814336,0,0,0,0.008741748,623
0.639345355,55,0,0.374362564,10000.0,6,0,2,0,1.0,3743.62564,0,1,0,0.030056002,587
0.9999999,27,1,527.0,5400.0,2,0,0,2,3.0,2845800.0,3,2,0,0.47170746,490
0.026885902,36,0,0.344879921,11200.0,6,0,2,0,2.0,3862.6551151999997,0,0,0,0.019501174,600
0.37988014,57,3,0.472969606,8027.0,18,0,2,1,0.0,3796.527027362,4,1,0,0.22817178,522
0.044210616,77,0,0.015001829,8198.0,9,0,0,0,1.0,122.98499414199999,0,0,0,0.017143285,603
0.189345996,46,0,0.526891807,6395.0,15,0,2,0,0.0,3369.473105765,0,0,0,0.13028732,541
0.053054246,89,0,0.003820196,7852.0,4,0,0,0,0.0,29.996178992,0,0,0,0.011449691,615
0.372442275,50,0,2053.0,5400.0,9,0,1,0,0.0,11086200.0,0,1,0,0.13687712,540
0.383193351,44,0,0.547989624,3083.0,10,0,1,0,0.0,1689.4520107919998,0,1,0,0.06417295,564
0.006430509,66,0,0.174647261,9000.0,22,0,1,0,0.0,1571.825349,0,0,0,0.010602679,618
0.752646695,67,0,0.477360129,8060.0,15,0,0,0,1.0,3847.52263974,0,2,0,0.08418518,555
0.9999999,27,0,0.101323966,3700.0,4,0,0,0,0.0,374.8986742,0,2,0,0.16478445,533
0.72282881,54,2,0.204139793,13333.0,13,0,1,0,0.0,2721.7958600690004,2,2,0,0.05801128,567
0.071633108,54,0,3204.0,5400.0,9,0,2,0,0.0,17301600.0,0,0,0,0.053293914,570
0.141342933,72,0,546.0,5400.0,3,0,0,0,0.0,2948400.0,0,0,0,0.089174345,554
0.15239163,54,0,1.399176955,3401.0,8,0,2,0,0.0,4758.600823955,0,0,0,0.18671758,529
0.041317906,69,0,0.006559475,12500.0,9,0,0,0,0.0,81.9934375,0,0,0,0.011362978,615
0.778083717,61,0,0.390075299,8100.0,11,0,0,0,0.0,3159.6099219,0,2,0,0.082671374,556
0.9999999,32,0,1193.0,5400.0,4,1,0,0,0.0,6442200.0,1,2,0,0.59590733,475
0.3540025,67,0,0.228385807,2000.0,5,0,0,0,0.0,456.771614,0,1,0,0.055258803,569
0.034377314,85,0,0.054740406,1771.0,18,0,0,0,0.0,96.945259026,0,0,0,0.0077517913,627
0.025683878,55,0,1995.0,5400.0,13,0,1,0,0.0,10773000.0,0,0,0,0.021339267,597
0.011932316,93,0,0.003749063,4000.0,3,0,0,0,0.0,14.996252,0,0,0,0.0016815092,671
0.936075995,50,0,0.642196045,4753.0,9,0,2,0,4.0,3052.3578018850003,0,2,0,0.07933228,557
0.728627137,53,1,0.437757437,4369.0,6,0,1,0,4.0,1912.562242253,1,2,0,0.14433223,538
0.9999999,40,0,100.0,5400.0,0,0,0,0,1.0,540000.0,0,2,0,0.3242037,508
0.730878187,32,0,0.935907336,2589.0,7,0,1,0,0.0,2423.064092904,0,2,0,0.25799248,517
0.357761492,61,3,0.015805336,23000.0,8,1,1,0,1.0,363.522728,4,1,1,0.026571058,591
0.0,39,0,0.778447122,8963.0,7,0,5,0,0.0,6977.221554486,0,0,0,0.03243762,585
0.497635623,72,3,0.347034645,5108.0,14,0,1,1,0.0,1772.65296666,4,1,0,0.27527806,515
0.694287566,64,1,0.369356559,2812.0,8,0,0,0,0.0,1038.630643908,1,1,0,0.20275414,526
0.0,61,0,0.0,5400.0,3,0,0,0,0.0,0.0,0,0,0,0.009728875,620
0.026009403,71,0,0.020769602,6210.0,11,0,0,0,0.0,128.97922842,0,0,0,0.013005112,612
0.9999999,62,0,0.15494045,9067.0,2,0,1,0,0.0,1404.84506015,0,2,0,0.02353706,594
0.214027291,66,0,0.188378496,6900.0,9,0,0,0,0.0,1299.8116224,0,0,0,0.078756295,558
0.9999999,42,0,0.019984013,1250.0,4,0,0,0,1.0,24.98001625,0,2,0,0.57079124,478
1.0,45,0,0.109636586,4897.0,3,0,0,1,3.0,536.890361642,1,2,0,0.34377697,505
1.0,45,0,0.643335666,10000.0,16,0,1,0,0.0,6433.35666,0,2,0,0.31035542,510
0.026098695,72,0,0.009997369,3800.0,7,0,0,0,0.0,37.9900022,0,0,0,0.041442882,577
0.028968819,59,1,0.418292083,6100.0,8,0,2,1,0.0,2551.5817063,2,0,1,0.1987885,527
0.98970103,56,1,0.558666493,7678.0,12,0,2,0,0.0,4289.441333254001,1,2,0,0.39392406,499
0.026645677,49,0,0.574600972,1440.0,7,0,0,0,3.0,827.42539968,0,0,0,0.017890599,602
0.012586754,33,0,0.70050396,4166.0,7,0,2,0,1.0,2918.2994973600003,0,0,0,0.023701238,594
0.449161533,44,0,0.520373302,12000.0,10,0,5,0,2.0,6244.479624,0,1,0,0.060380876,566
0.0,67,0,1843.0,5400.0,4,0,1,0,0.0,9952200.0,0,0,0,0.0029354736,655
0.407296352,22,0,0.024731183,929.0,2,0,0,0,0.0,22.975269007,0,1,0,0.03065643,586
0.065769406,42,0,1438.0,5400.0,8,0,1,0,0.0,7765200.0,0,0,0,0.039600674,579
0.28962037,49,0,0.289736603,12110.0,11,0,3,0,4.0,3508.7102623299998,0,0,0,0.011057337,616
0.0,40,0,0.013607331,3600.0,1,1,0,0,4.0,48.986391600000005,1,0,0,0.1476169,537
0.212873746,37,0,0.691278265,2166.0,7,0,1,0,0.0,1497.30872199,0,0,0,0.17327312,532
0.045606713,81,0,107.0,5400.0,4,0,0,0,0.0,577800.0,0,0,0,0.0047912137,641
0.987956644,56,1,0.223542117,8333.0,11,0,1,0,3.0,1862.776460961,1,2,0,0.12592192,543
0.001559098,42,0,0.184618482,4966.0,7,0,0,0,4.0,916.815381612,0,0,0,0.010781516,617
0.045128473,82,0,30.0,5400.0,3,0,0,0,0.0,162000.0,0,0,0,0.021890935,596
0.178619815,50,0,0.437213566,3272.0,15,0,1,0,1.0,1430.562787952,0,0,0,0.0747096,559
0.0045178,65,0,377.0,5400.0,5,0,0,0,0.0,2035800.0,0,0,0,0.008047194,626
0.12744437,30,0,0.391101346,3640.0,6,0,1,0,0.0,1423.60889944,0,0,0,0.049752783,572
1.0,32,3,0.490121317,5769.0,7,0,2,0,0.0,2827.509877773,3,2,1,0.35549328,504
0.9999999,27,0,466.0,5400.0,1,0,0,1,0.0,2516400.0,1,2,1,0.6223331,472
0.17153205,62,0,0.351123983,7250.0,10,0,2,0,0.0,2545.64887675,0,0,0,0.07331697,560
0.344646967,57,0,0.476685829,10958.0,16,0,2,0,3.0,5223.523314182,0,1,0,0.029775938,587
0.9999999,55,0,2189.0,5400.0,8,0,1,0,0.0,11820600.0,0,2,0,0.061702836,565
0.030376121,84,0,424.0,5400.0,6,0,1,0,0.0,2289600.0,0,0,0,0.0069322637,630
0.100117998,63,0,0.216725436,19000.0,13,0,3,0,2.0,4117.783284,0,0,0,0.008490288,624
0.052210539,47,0,0.479065117,8000.0,10,0,2,0,3.0,3832.520936,0,0,0,0.06670744,563
0.000826656,66,0,0.235651294,6916.0,21,0,1,0,0.0,1629.764349304,0,0,0,0.014831251,608
0.750439036,36,0,0.892375917,5862.0,7,0,2,0,2.0,5231.107625453999,0,2,0,0.30797997,510
0.057925319,82,0,45.0,5400.0,10,0,0,0,0.0,243000.0,0,0,0,0.0063304515,633
0.294285607,54,0,0.114474846,11329.0,8,0,0,0,1.0,1296.8855303340001,0,0,0,0.06612572,563
0.848006333,30,0,0.121632728,10950.0,5,0,0,0,0.0,1331.8783716,0,2,0,0.068549104,562
0.279436028,32,0,0.697638338,5800.0,9,0,2,0,0.0,4046.3023604,0,0,0,0.14780247,537
0.019658738,60,0,0.276516906,8635.0,9,0,1,0,0.0,2387.72348331,0,0,0,0.024673562,593
0.009999688,73,0,0.000882266,10200.0,5,0,0,0,0.0,8.9991132,0,0,0,0.012843443,612
0.043140965,31,0,0.338740765,6225.0,7,0,2,0,0.0,2108.661262125,0,0,0,0.022630412,595
0.235769904,57,0,0.38999168,8412.0,11,0,2,0,0.0,3280.61001216,0,0,0,0.16228154,534
0.538413492,47,0,25.0,5400.0,14,0,0,0,0.0,135000.0,0,1,0,0.28669408,513
0.9999999,28,0,0.253725712,5300.0,4,1,0,0,0.0,1344.7462736,1,2,0,0.3697662,502
0.096353837,56,0,0.212605983,6250.0,12,0,2,0,0.0,1328.78739375,0,0,0,0.0307424,586
0.249435496,49,0,1703.0,5400.0,7,0,1,0,2.0,9196200.0,0,0,0,0.04674701,574
0.865795039,37,0,923.0,5400.0,6,2,0,2,0.0,4984200.0,4,2,0,0.8720998,431
0.233558247,67,0,0.083826176,11666.0,4,0,2,0,0.0,977.9161692160001,0,0,0,0.009941416,619
0.520271854,53,0,3317.0,5400.0,5,0,2,0,0.0,17911800.0,0,1,0,0.050411083,571
0.9999999,58,0,0.0,5400.0,0,0,0,0,3.0,0.0,0,2,0,0.3253005,508
0.649443303,71,2,0.47545582,4277.0,11,0,2,0,0.0,2033.52454214,2,1,0,0.10763231,548
0.340912776,58,0,0.257751258,8546.0,6,0,1,0,2.0,2202.7422508679997,0,1,0,0.013059207,611
0.026679944,36,0,0.359606732,6000.0,9,0,2,0,2.0,2157.640392,0,0,0,0.014372214,609
0.003599897,75,0,0.001998668,1500.0,3,0,0,0,0.0,2.9980019999999996,0,0,0,0.004812266,640
0.813050861,56,0,0.6503976,21000.0,16,0,3,0,5.0,13658.3496,0,2,0,0.077301584,558
0.098316947,53,0,1650.0,5400.0,3,0,2,0,0.0,8910000.0,0,0,0,0.06808086,562
0.02495578,59,0,0.12437752,8433.0,8,0,1,0,0.0,1048.8756261600001,0,0,0,0.015455642,606
0.032426255,69,0,232.5,1.0,3,0,0,0,0.0,232.5,0,0,0,0.011710557,615
0.05345547,46,0,0.218113945,11250.0,10,0,1,0,2.0,2453.78188125,0,0,0,0.020442868,598
0.040778499,51,1,0.004999,5000.0,4,0,0,0,2.0,24.995,1,0,0,0.070683844,561
0.0,73,0,0.501013377,7400.0,7,0,1,0,0.0,3707.4989898000003,0,0,0,0.0122412,613
0.441967234,42,1,0.218270456,18050.0,11,0,1,0,0.0,3939.7817308,1,1,0,0.1952002,527
0.9999999,60,1,0.318011491,4002.0,5,0,0,0,2.0,1272.681986982,1,2,0,0.19759901,527
0.706647038,34,0,1.234267791,5100.0,4,0,1,0,0.0,6294.7657340999995,0,2,0,0.25716564,517
0.033657051,55,0,0.254016369,6597.0,10,0,1,0,1.0,1675.7459862930002,0,0,0,0.01692467,604
0.916691912,35,0,0.23613963,2434.0,5,1,0,0,2.0,574.76385942,1,2,1,0.5879431,476
0.465702287,48,0,0.214045753,6250.0,8,0,2,0,0.0,1337.78595625,0,1,0,0.021900395,596
0.022517787,71,0,26.0,5400.0,6,0,0,0,0.0,140400.0,0,0,0,0.01767233,603
0.582411278,35,0,0.557300509,2355.0,6,0,1,0,1.0,1312.4426986950002,0,1,1,0.07694557,558
0.048018744,54,0,0.213506889,11830.0,20,0,2,0,1.0,2525.78649687,0,0,0,0.024581313,593
0.0,54,0,0.450088695,6200.0,11,0,2,0,2.0,2790.549909,0,0,0,0.011598641,615
0.323395755,60,0,3870.0,5400.0,20,0,3,0,0.0,20898000.0,0,1,0,0.048374392,573
0.238896115,40,0,0.732658418,8000.0,13,0,2,0,2.0,5861.267344,0,0,0,0.2584776,517
0.029189519,73,0,0.551935066,8500.0,12,0,3,0,1.0,4691.448061,0,0,0,0.027093796,590
0.004255756,63,0,0.454424263,6000.0,21,0,1,0,0.0,2726.5455779999998,0,0,0,0.008131794,625
0.304914286,65,2,0.282742317,4229.0,18,0,0,0,0.0,1195.717258593,2,1,0,0.12523071,543
0.187081292,45,0,2238.0,5400.0,3,0,1,0,0.0,12085200.0,0,0,0,0.0728921,560
0.042892091,57,1,0.591201257,7000.0,11,0,3,0,0.0,4138.408799,1,0,0,0.12482658,543
0.0,73,0,0.301087915,3400.0,11,0,2,0,0.0,1023.698911,0,0,0,0.010778017,617
0.901972601,35,0,0.613186541,8083.0,12,0,1,0,0.0,4956.386810903,0,2,0,0.32815278,507
0.0,43,0,8391.0,5400.0,21,0,3,0,0.0,26384400.0,0,0,0,0.036283728,581
0.644855523,62,0,0.636561955,4583.0,12,0,2,0,0.0,2917.363439765,0,1,0,0.09737765,551
0.0,65,0,0.14792594,15500.0,7,0,1,0,0.0,2292.85207,0,0,0,0.0052612145,638
0.097925074,59,0,2923.0,5400.0,7,0,1,0,0.0,15784200.0,0,0,0,0.060208987,566
0.401051631,29,0,0.34280503,10416.0,12,0,1,0,0.0,3570.65719248,0,1,0,0.032882176,584
0.0,37,0,0.360127974,5000.0,9,0,1,0,0.0,1800.63987,0,0,0,0.022430725,596
1.0,28,2,0.042695836,5667.0,8,0,0,0,0.0,241.957302612,2,2,0,0.22886442,522
0.0,42,0,0.192241035,7500.0,12,0,2,0,1.0,1441.8077625,0,0,0,0.0074796854,628
0.596795579,57,0,0.107873604,23000.0,13,0,1,0,0.0,2481.092892,0,1,0,0.06295038,565
0.041143293,46,0,0.50391513,3958.0,5,0,1,0,2.0,1994.4960845399999,0,0,0,0.02970668,587
0.126846221,40,1,2471.0,0.0,9,0,2,0,4.0,0.0,1,0,0,0.018092863,602
0.008890778,61,0,580.0,5400.0,13,0,0,0,4.0,3132000.0,0,0,0,0.011234651,616
0.057917161,42,0,0.200150631,5310.0,7,0,0,0,3.0,1062.79985061,0,0,0,0.027204996,590
0.183683541,53,0,0.158856076,15000.0,8,0,1,0,2.0,2382.84114,0,0,0,0.023908602,594
0.405298187,32,0,0.430784508,5034.0,5,0,2,0,1.0,2168.569213272,0,1,0,0.053314053,570
0.507051776,49,1,0.429415508,11000.0,11,0,2,0,1.0,4723.570588,1,1,1,0.17367338,532
0.258986886,67,0,0.549192811,3282.0,20,0,2,0,0.0,1802.4508057019998,0,0,0,0.066642605,563
0.988687007,46,0,0.47656648,3925.0,5,4,0,2,3.0,1870.523434,6,2,1,0.96696246,389
0.774344558,60,0,3951.0,5400.0,11,0,1,0,3.0,21335400.0,0,2,0,0.03256316,584
0.404334886,53,2,0.394157663,7496.0,11,0,0,0,1.0,2954.6058418479997,2,1,0,0.21492793,524
0.316461306,59,0,0.579759863,4080.0,15,0,1,0,0.0,2365.4202410400003,0,1,0,0.06290739,565
0.9999999,39,0,0.401813092,7500.0,4,0,2,0,0.0,3013.5981899999997,0,2,0,0.059465036,566
0.704051838,42,0,0.278773453,7141.0,8,0,1,0,2.0,1990.721227873,0,2,0,0.058447354,567
0.025216246,68,0,0.136449659,5283.0,9,0,1,0,0.0,720.863548497,0,0,0,0.011363027,615
0.087093689,46,1,1645.0,5400.0,12,0,1,0,0.0,8883000.0,1,0,0,0.14090319,539
0.005924852,78,0,0.240075992,10000.0,4,0,1,0,0.0,2400.75992,0,0,0,0.0069029783,630
0.120302424,56,0,0.307256014,5112.0,17,0,2,0,1.0,1570.6927435680002,0,0,0,0.037520215,580
0.586281281,56,0,0.41332157,6800.0,19,0,1,0,0.0,2810.5866760000004,0,1,0,0.05901851,567
0.9999999,26,0,182.0,5400.0,3,0,0,0,0.0,982800.0,0,2,0,0.38098252,501
0.021422233,37,0,0.389322136,5000.0,19,0,1,0,0.0,1946.61068,0,0,0,0.04869322,572
1.0,24,0,0.160835049,3400.0,7,0,0,0,0.0,546.8391666,0,2,0,0.41318735,497
0.661676919,41,0,0.374456994,3452.0,10,0,0,0,3.0,1292.625543288,0,1,0,0.04644764,574
0.075646105,76,0,603.0,5400.0,2,0,0,0,0.0,3256200.0,0,0,0,0.05291267,570
0.25274945,66,0,0.517186251,1250.0,3,0,0,0,0.0,646.4828137500001,0,0,0,0.27029964,515
0.635016534,54,1,0.438842415,4422.0,15,0,1,0,0.0,1940.5611591299999,1,1,0,0.25839946,517
0.079576042,55,0,0.147739668,8250.0,10,0,0,0,1.0,1218.852261,0,0,0,0.044636074,575
0.045690078,76,0,0.259907176,2800.0,5,0,1,0,0.0,727.7400928000001,0,0,0,0.0032336158,652
0.00475981,59,0,0.053470919,8527.0,4,0,0,0,0.0,455.946526313,0,0,0,0.018421778,601
0.0,36,0,0.381681776,3198.0,5,0,1,0,1.0,1220.618319648,0,0,0,0.01867343,601
0.506898566,40,0,4201.0,5400.0,8,0,1,0,1.0,22685400.0,0,1,0,0.02856376,588
0.014534725,69,0,7.0,5400.0,2,0,0,0,0.0,37800.0,0,0,0,0.019867705,599
0.0,60,0,0.382286056,8354.0,6,0,1,0,1.0,3193.617711824,0,0,0,0.012573648,613
0.331017153,42,0,0.527239892,9966.0,8,0,3,0,0.0,5254.472763672,0,1,0,0.039172906,579
0.029226493,47,0,0.076236973,10650.0,15,0,0,0,1.0,811.92376245,0,0,0,0.021693138,597
0.9999999,53,0,759.0,5400.0,2,0,1,0,0.0,4098600.0,0,2,0,0.0689418,562
0.345271465,54,0,0.350164984,10000.0,14,0,2,0,0.0,3501.64984,0,1,0,0.031608716,585
0.016454039,90,1,0.006070017,7083.0,14,0,0,0,1.0,42.993930410999994,1,0,0,0.0354434,582
0.044180415,31,0,0.098152075,3300.0,10,0,0,0,0.0,323.90184750000003,0,0,0,0.09909622,550
1.0,54,1,0.420631747,2500.0,4,0,0,1,2.0,1051.5793675,2,2,1,0.33472744,506
0.217323227,42,0,3800.0,5400.0,5,0,1,0,0.0,20520000.0,0,0,0,0.13861763,539
0.9999999,29,0,0.006870706,1600.0,2,0,0,0,0.0,10.9931296,0,2,1,0.6083978,474
0.124526659,62,0,1851.0,5400.0,11,0,2,0,1.0,9995400.0,0,0,0,0.008354621,624
0.003460596,47,0,0.301139772,3333.0,11,0,1,0,0.0,1003.698860076,0,0,0,0.024650732,593
0.9999999,62,0,38.0,5400.0,5,0,0,0,0.0,205200.0,0,2,0,0.107489,548
0.003291313,64,0,0.350267048,8050.0,23,0,2,0,0.0,2819.6497364,0,0,0,0.006934785,630
0.254617494,59,0,0.291382602,7333.0,15,0,2,0,1.0,2136.708620466,0,0,0,0.062696576,565
0.006840381,68,0,0.010889292,550.0,5,0,0,0,0.0,5.9891106,0,0,0,0.010757112,617
0.073782929,35,0,0.467633092,4000.0,12,0,2,0,0.0,1870.532368,0,0,0,0.033504408,584
0.012524442,32,0,1868.0,0.0,12,0,2,0,0.0,0.0,0,0,0,0.005803487,635
0.554574238,68,0,2284.0,5400.0,6,0,1,0,0.0,12333600.0,0,1,0,0.036944438,581
0.021032349,77,0,2.789659224,1701.0,19,0,4,0,0.0,4745.210340024,0,0,0,0.07163706,561
0.399932568,41,1,0.280049652,14500.0,17,2,2,0,5.0,4060.7199539999997,3,1,0,0.21283023,524
0.213416376,54,0,0.233485799,9400.0,4,0,1,0,0.0,2194.7665106,0,0,0,0.07225702,560
0.276011697,51,0,0.337221038,8916.0,7,0,1,0,1.0,3006.6627748079995,0,0,0,0.08918987,554
0.0,63,0,0.339605998,3400.0,8,0,2,0,0.0,1154.6603932,0,0,0,0.008529438,624
0.576329627,43,0,0.158526135,3500.0,3,0,0,0,1.0,554.8414725,0,1,0,0.05307814,570
0.015640046,40,0,0.817105061,6500.0,7,0,2,0,1.0,5311.1828965,0,0,0,0.088762596,554
0.0,73,0,1380.0,5400.0,9,0,1,0,0.0,7452000.0,0,0,0,0.0020061093,666
0.015820864,72,0,0.12825994,2338.0,7,0,0,0,0.0,299.87173972,0,0,0,0.05008663,572
0.081027031,27,0,0.079560063,7000.0,3,0,0,0,0.0,556.920441,0,0,0,0.033749085,583
0.036221216,70,0,0.018990505,2000.0,5,0,0,0,0.0,37.981010000000005,0,0,0,0.023042684,595
0.020629272,57,0,19.0,5400.0,2,0,0,0,0.0,102600.0,0,0,0,0.067700624,562
0.496099681,53,0,0.916458408,2800.0,9,0,1,0,0.0,2566.0835424,0,1,0,0.228531,522
0.9999999,24,98,0.0,5400.0,0,98,0,98,0.0,0.0,294,2,0,0.9064383,421
0.03446969,56,0,0.221986126,16000.0,18,0,2,0,1.0,3551.778016,0,0,0,0.022305416,596
0.018473925,74,0,0.191185696,6375.0,10,0,2,0,0.0,1218.808812,0,0,0,0.005754528,635
0.00111107,66,0,787.0,5400.0,6,0,1,0,0.0,4249800.0,0,0,0,0.0036557333,648
0.000347796,42,0,754.0,0.0,9,0,1,0,2.0,0.0,0,0,0,0.005398762,637
0.17044169,38,0,0.185469088,6000.0,23,0,0,0,1.0,1112.814528,0,0,0,0.102147095,549
0.017766799,44,0,0.337543227,6650.0,13,1,1,0,0.0,2244.66245955,1,0,0,0.22327438,523
0.849702766,59,2,0.395631529,5264.0,13,0,1,0,0.0,2082.6043686559997,2,2,0,0.459425,491
0.944384756,34,4,0.413171081,6984.0,6,1,1,1,2.0,2885.586829704,6,2,1,0.87744856,430
0.843836751,51,3,0.521164315,9000.0,12,0,2,0,5.0,4690.478835000001,3,2,0,0.2801761,514
0.100062033,52,1,0.524618845,4000.0,21,0,1,0,0.0,2098.47538,1,0,0,0.11711897,545
0.180099379,64,0,0.292517007,4850.0,8,0,2,0,0.0,1418.7074839499999,0,0,0,0.028938457,588
0.027375467,38,0,0.164135041,21000.0,7,0,1,0,0.0,3446.835861,0,0,0,0.014068454,609
0.50505155,67,0,0.34495688,8000.0,10,0,1,0,0.0,2759.65504,0,1,0,0.039235745,579
0.116203237,48,0,2156.0,5400.0,9,0,2,0,2.0,11642400.0,0,0,0,0.01785531,602
0.0,57,1,732.0,5400.0,2,0,0,0,0.0,3952800.0,1,0,0,0.050875746,571
0.9999999,25,98,54.0,5400.0,0,98,0,98,0.0,291600.0,294,2,1,0.9611924,394
0.020251887,75,0,0.394876601,3200.0,6,0,1,0,0.0,1263.6051232,0,0,0,0.013848154,610
0.150131458,56,0,0.220463256,6000.0,7,0,2,0,0.0,1322.779536,0,0,0,0.04530869,575
0.107037836,49,0,0.224776003,10267.0,5,0,2,0,1.0,2307.775222801,0,0,0,0.02828666,589
0.017163324,54,0,0.194786935,9245.0,9,0,1,0,0.0,1800.8052140749999,0,0,0,0.030721845,586
0.0,63,0,0.0,1500.0,2,0,0,0,0.0,0.0,0,0,0,0.0035322958,649
0.939290532,35,1,789.0,5400.0,6,0,0,0,0.0,4260600.0,1,2,0,0.7034673,462
0.353805316,32,0,0.52336704,7317.0,10,0,2,0,1.0,3829.47663168,0,1,0,0.07475652,559
0.615040409,39,0,0.441711658,5000.0,10,0,1,0,2.0,2208.55829,0,1,0,0.12560065,543
0.0,54,0,0.386769058,12500.0,11,0,2,0,1.0,4834.613225,0,0,0,0.021260872,597
